class,brightness,mean_r,mean_g,mean_b,height,width
glacier,146.75225185185184,127.6024,151.22253333333333,161.43182222222222,150,150
glacier,128.1940888888889,114.74675555555555,130.48453333333333,139.35097777777779,150,150
glacier,131.5465925925926,110.57035555555555,135.38973333333334,148.67968888888888,150,150
glacier,139.97448888888889,137.40844444444446,142.37831111111112,140.1367111111111,150,150
glacier,197.68093333333334,185.20893333333333,197.68991111111112,210.14395555555555,150,150
glacier,121.07691851851853,114.9852,123.51786666666666,124.72768888888889,150,150
glacier,127.9608,117.49795555555555,129.78062222222223,136.60382222222222,150,150
glacier,159.26454814814815,135.7294222222222,159.9348,182.12942222222222,150,150
glacier,132.80995555555555,113.96453333333334,129.7488888888889,154.71644444444445,150,150
glacier,99.6896,79.52115555555555,98.77302222222222,120.77462222222222,150,150
glacier,131.43706666666668,119.84471111111111,131.2997777777778,143.1667111111111,150,150
glacier,198.05602962962962,186.96466666666666,197.15542222222223,210.048,150,150
glacier,86.8808,86.8808,86.8808,86.8808,150,150
glacier,107.58997037037037,93.31742222222222,107.34075555555556,122.11173333333333,150,150
glacier,108.31724444444444,90.95635555555556,104.91591111111111,129.07946666666666,150,150
glacier,96.43201481481482,85.91497777777778,98.98128888888888,104.39977777777777,150,150
glacier,147.70942222222223,137.55435555555556,144.2422222222222,161.3316888888889,150,150
glacier,101.02475555555556,91.64857777777777,99.73271111111112,111.69297777777778,150,150
glacier,132.29170370370372,121.19528888888888,132.67066666666668,143.00915555555557,150,150
glacier,165.17675555555556,158.55986666666666,164.7419111111111,172.22848888888888,150,150
glacier,143.11561481481482,135.53088888888888,141.18204444444444,152.6339111111111,150,150
glacier,124.0464,109.69902222222223,122.12528888888889,140.3148888888889,150,150
glacier,135.43293333333332,138.36182222222223,135.4624,132.47457777777777,150,150
glacier,131.8836,109.16404444444444,133.66897777777777,152.8177777777778,150,150
glacier,140.97475555555556,138.8752888888889,148.9572,135.09177777777776,150,150
glacier,170.45887407407406,146.21471111111111,169.39857777777777,195.76333333333332,150,150
glacier,157.6769925925926,135.22426666666667,163.6912888888889,174.11542222222224,150,150
glacier,145.20122962962964,119.77626666666667,147.90933333333334,167.9180888888889,150,150
glacier,153.96301369863014,158.6234703196347,154.64232876712327,148.6232420091324,146,150
glacier,146.7668148148148,122.91777777777777,144.2048888888889,173.17777777777778,150,150
glacier,135.02573333333333,129.05964444444444,138.11515555555556,137.9024,150,150
glacier,169.96952592592592,127.50284444444445,173.1744,209.23133333333334,150,150
glacier,116.85691851851851,106.2288,118.56391111111111,125.77804444444445,150,150
glacier,118.15471111111111,104.36582222222222,118.92488888888889,131.17342222222223,150,150
glacier,152.99253333333334,145.09795555555556,155.98582222222223,157.8938222222222,150,150
glacier,104.71145185185185,68.55586666666666,105.30537777777778,140.27311111111112,150,150
glacier,98.0138962962963,84.72133333333333,102.61253333333333,106.70782222222222,150,150
glacier,163.648,143.73497777777777,166.05315555555555,181.15586666666667,150,150
glacier,121.0978074074074,89.71422222222222,122.0723111111111,151.50688888888888,150,150
glacier,149.5303851851852,112.77235555555555,152.22226666666666,183.59653333333333,150,150
glacier,83.11274074074075,67.28937777777777,82.74262222222222,99.30622222222222,150,150
glacier,102.82685925925927,100.3736,101.64013333333334,106.46684444444445,150,150
glacier,147.31931851851851,110.72973333333333,151.11804444444445,180.11017777777778,150,150
glacier,176.36082962962962,168.0391111111111,175.82813333333334,185.21524444444444,150,150
glacier,171.7819111111111,156.8809777777778,169.39435555555556,189.0704,150,150
glacier,118.50528888888888,110.66195555555555,122.28488888888889,122.56902222222222,150,150
glacier,165.23204444444445,142.15373333333332,158.7585777777778,194.78382222222223,150,150
glacier,151.84232592592593,141.03684444444445,152.41253333333333,162.0776,150,150
glacier,149.24685925925925,142.6136888888889,149.56008888888888,155.5668,150,150
glacier,153.9162962962963,124.03306666666667,153.5380888888889,184.17773333333332,150,150
glacier,126.90509629629629,100.48128888888888,126.6288,153.6052,150,150
glacier,125.89066666666666,97.11742222222222,128.42422222222223,152.13035555555555,150,150
glacier,150.3875111111111,126.96915555555556,149.96213333333333,174.23124444444446,150,150
glacier,153.07465185185185,137.36906666666667,152.98595555555556,168.86893333333333,150,150
glacier,108.0800888888889,75.74484444444444,111.81266666666667,136.68275555555556,150,150
glacier,116.18917037037038,115.90924444444444,116.02684444444445,116.63142222222223,150,150
glacier,131.11515555555556,108.41448888888888,129.80493333333334,155.12604444444443,150,150
glacier,114.14850370370371,112.22817777777777,112.7512,117.46613333333333,150,150
glacier,149.27915555555555,138.33702222222223,152.7324888888889,156.76795555555555,150,150
glacier,115.6694962962963,99.65071111111111,114.68217777777778,132.6756,150,150
glacier,114.16383703703704,108.08337777777778,112.9048,121.50333333333333,150,150
glacier,127.46411851851852,110.59777777777778,124.16262222222223,147.63195555555555,150,150
glacier,124.14740740740741,105.2748888888889,130.29275555555554,136.87457777777777,150,150
glacier,142.64444444444445,131.49466666666666,145.2864888888889,151.15217777777778,150,150
glacier,172.20905185185185,159.43768888888889,172.33453333333333,184.85493333333332,150,150
glacier,126.37666666666667,110.838,124.37244444444444,143.91955555555555,150,150
glacier,128.46362962962962,113.97964444444445,129.23035555555555,142.1808888888889,150,150
glacier,155.78998518518517,153.32711111111112,155.94022222222222,158.1026222222222,150,150
glacier,122.61262222222223,116.39684444444444,123.50408888888889,127.93693333333333,150,150
glacier,110.9922962962963,94.18457777777778,109.24186666666667,129.55044444444445,150,150
glacier,132.29466666666667,116.94755555555555,131.3032888888889,148.63315555555556,150,150
glacier,152.52106666666666,139.68475555555557,151.9515111111111,165.92693333333332,150,150
glacier,104.25265185185185,74.68097777777778,103.01355555555556,135.06342222222221,150,150
glacier,180.40922962962964,168.07013333333333,180.00951111111112,193.14804444444445,150,150
glacier,140.24127407407408,115.83777777777777,143.07124444444443,161.8148,150,150
glacier,147.8521037037037,141.1356888888889,146.69688888888888,155.72373333333334,150,150
glacier,143.6105037037037,111.28777777777778,146.20964444444445,173.33408888888889,150,150
glacier,140.54051851851852,132.31751111111112,134.7583111111111,154.54573333333335,150,150
glacier,135.27973333333333,122.89391111111111,135.12226666666666,147.82302222222222,150,150
glacier,151.7785925925926,126.064,154.70253333333332,174.56924444444445,150,150
glacier,164.83786666666666,144.57075555555556,163.7592,186.18364444444444,150,150
glacier,157.1916148148148,141.26728888888888,156.34684444444446,173.96071111111112,150,150
glacier,94.93865185185186,97.13493333333334,130.174,57.507022222222226,150,150
glacier,184.35484444444444,179.22355555555555,185.44244444444445,188.39853333333335,150,150
glacier,117.91942222222222,103.64853333333333,116.96377777777778,133.14595555555556,150,150
glacier,102.9341925925926,80.39408888888889,102.52364444444444,125.88484444444444,150,150
glacier,95.0953037037037,76.51764444444444,102.8159111111111,105.95235555555556,150,150
glacier,117.504,101.84266666666667,114.04355555555556,136.62577777777778,150,150
glacier,109.04373333333334,95.13657777777777,107.104,124.89062222222222,150,150
glacier,134.73364444444445,129.91706666666667,134.57817777777777,139.7056888888889,150,150
glacier,122.6768,94.18493333333333,124.42111111111112,149.42435555555556,150,150
glacier,111.55462222222222,79.16106666666667,110.95937777777777,144.54342222222223,150,150
glacier,165.47317037037038,153.05826666666667,163.70364444444445,179.6576,150,150
glacier,133.60205925925925,88.62364444444444,127.37746666666666,184.80506666666668,150,150
glacier,120.00145185185185,102.48831111111112,118.29564444444445,139.2204,150,150
glacier,113.99845925925926,134.30004444444444,110.886,96.80933333333333,150,150
glacier,120.0572,116.8268,124.7304,118.6144,150,150
glacier,117.49059259259259,93.62724444444444,115.6684,143.17613333333333,150,150
glacier,165.0604888888889,163.15173333333334,161.99333333333334,170.0364,150,150
glacier,149.5718962962963,142.76368888888888,150.03355555555555,155.91844444444445,150,150
glacier,116.99164444444445,117.17111111111112,116.4464,117.35742222222223,150,150
glacier,163.61383703703703,164.28737777777778,162.66684444444445,163.8872888888889,150,150
glacier,136.69414814814814,126.78782222222222,138.01826666666668,145.27635555555557,150,150
glacier,100.02365925925926,84.50528888888888,98.41195555555555,117.15373333333334,150,150
glacier,143.2797925925926,119.83013333333334,143.16337777777778,166.84586666666667,150,150
glacier,135.41734814814814,117.94644444444444,137.48564444444443,150.81995555555557,150,150
glacier,137.4936888888889,125.08124444444445,136.46231111111112,150.93751111111112,150,150
glacier,154.84032592592592,146.70026666666666,156.73822222222222,161.0824888888889,150,150
glacier,127.49451851851852,121.11524444444444,127.91235555555555,133.45595555555556,150,150
glacier,129.8325037037037,109.88733333333333,130.2587111111111,149.35146666666665,150,150
glacier,168.76114074074073,155.85453333333334,162.39017777777778,188.0387111111111,150,150
glacier,153.37878938640134,149.60985074626865,150.5207960199005,160.00572139303483,134,150
glacier,127.95019259259259,100.79728888888889,127.31946666666667,155.73382222222222,150,150
glacier,127.59973333333333,90.03542222222222,132.1216,160.6421777777778,150,150
glacier,172.65207407407408,158.93897777777778,173.50142222222223,185.51582222222223,150,150
glacier,133.81265185185185,113.01951111111111,134.8812888888889,153.53715555555556,150,150
glacier,137.67571851851852,104.32066666666667,135.8364,172.8700888888889,150,150
glacier,121.22801481481481,112.63555555555556,121.3152,129.7332888888889,150,150
glacier,90.88896296296296,83.878,90.22262222222223,98.56626666666666,150,150
glacier,118.09383703703703,107.12266666666666,120.29071111111111,126.86813333333333,150,150
glacier,140.49435555555556,113.55502222222222,141.96751111111112,165.96053333333333,150,150
glacier,146.73118518518518,139.7576,149.3644,151.07155555555556,150,150
glacier,143.87952592592592,138.04435555555557,145.03053333333332,148.5636888888889,150,150
glacier,157.3224148148148,133.34093333333334,155.0172,183.6091111111111,150,150
glacier,152.32143703703704,147.51,153.36715555555554,156.08715555555557,150,150
glacier,142.09675555555555,120.744,150.4723111111111,155.07395555555556,150,150
glacier,157.20964444444445,137.39808888888888,151.8627111111111,182.36813333333333,150,150
glacier,148.23762962962962,126.16173333333333,146.96435555555556,171.5868,150,150
glacier,164.52275555555556,142.29724444444443,164.87231111111112,186.3987111111111,150,150
glacier,109.90616296296297,100.64644444444444,108.50764444444444,120.5644,150,150
glacier,141.5110172143975,120.03760563380281,141.32910798122066,163.166338028169,142,150
glacier,93.0022962962963,88.0248888888889,94.31555555555556,96.66644444444445,150,150
glacier,77.5246074074074,63.40511111111111,77.67191111111111,91.4968,150,150
glacier,165.88386666666668,169.58946666666668,164.87786666666668,163.18426666666667,150,150
glacier,150.28277037037037,137.4616,150.2144,163.1723111111111,150,150
glacier,121.61047407407408,120.18573333333333,122.23528888888889,122.4104,150,150
glacier,140.03542222222222,110.86906666666667,140.7960888888889,168.4411111111111,150,150
glacier,108.71985185185186,104.11213333333333,109.07137777777778,112.97604444444444,150,150
glacier,154.61788148148148,130.81115555555556,152.78137777777778,180.26111111111112,150,150
glacier,100.39773333333333,70.55275555555555,98.52142222222223,132.1190222222222,150,150
glacier,157.53369467028003,140.98655826558266,156.47311653116532,175.14140921409214,123,150
glacier,191.1716,183.04324444444444,192.5888888888889,197.88266666666667,150,150
glacier,168.56848888888888,153.45137777777776,170.66466666666668,181.58942222222223,150,150
glacier,119.85115555555555,114.02204444444445,124.10484444444444,121.42657777777778,150,150
glacier,114.2646962962963,111.9352,119.4927111111111,111.36617777777778,150,150
glacier,153.9834962962963,130.56106666666668,156.92133333333334,174.4680888888889,150,150
glacier,105.36265172735762,95.03630252100841,103.13703081232492,117.9146218487395,119,150
glacier,151.20401481481483,135.59462222222223,148.81026666666668,169.20715555555554,150,150
glacier,162.64620740740742,152.13737777777777,163.1688,172.63244444444445,150,150
glacier,151.0154962962963,137.3043111111111,153.5648888888889,162.17728888888888,150,150
glacier,115.81866666666667,134.04337777777778,112.91746666666667,100.49515555555556,150,150
glacier,175.89438518518517,163.24733333333333,171.13444444444445,193.3013777777778,150,150
glacier,136.29263703703703,127.94955555555556,138.04217777777777,142.8861777777778,150,150
glacier,156.06995555555557,147.54551111111113,159.34315555555557,161.3212,150,150
glacier,91.59693333333334,78.45777777777778,89.44004444444444,106.89297777777777,150,150
glacier,181.7228,171.39826666666667,185.57982222222222,188.1903111111111,150,150
glacier,145.7061037037037,141.56875555555555,145.7893777777778,149.76017777777778,150,150
glacier,139.86171851851853,123.4712,137.11324444444443,159.00071111111112,150,150
glacier,153.16367407407407,122.4128,152.9739111111111,184.10431111111112,150,150
glacier,147.48844444444444,138.50071111111112,147.76137777777777,156.20324444444444,150,150
glacier,173.6423851851852,161.95142222222222,175.03351111111112,183.94222222222223,150,150
glacier,78.95111111111112,46.456177777777775,80.62346666666667,109.77368888888888,150,150
glacier,120.93303703703704,86.95924444444445,129.30666666666667,146.5332,150,150
glacier,153.78032592592592,138.09222222222223,153.85115555555555,169.3976,150,150
glacier,148.23527407407408,115.70964444444445,144.67013333333333,184.32604444444445,150,150
glacier,118.35392592592592,121.05737777777777,119.65035555555555,114.35404444444444,150,150
glacier,148.49814814814815,124.3668,145.3304,175.79724444444443,150,150
glacier,87.52044444444445,71.51457777777777,87.39737777777778,103.64937777777777,150,150
glacier,137.08426666666668,124.15008888888889,138.70551111111112,148.3972,150,150
glacier,73.84884444444444,98.63515555555556,66.54711111111111,56.364266666666666,150,150
glacier,140.03767407407406,133.79417777777778,142.526,143.79284444444446,150,150
glacier,152.69684444444445,124.26591111111111,153.19484444444444,180.62977777777778,150,150
glacier,149.41308148148147,137.9200888888889,151.70924444444444,158.6099111111111,150,150
glacier,136.38946666666666,126.90453333333333,138.14942222222223,144.11444444444444,150,150
glacier,122.56602962962963,113.00693333333334,125.1504,129.54075555555556,150,150
glacier,161.83808888888888,146.15955555555556,165.68488888888888,173.66982222222222,150,150
glacier,125.12420740740741,92.6196,123.01604444444445,159.73697777777778,150,150
glacier,169.28072592592594,149.1896888888889,166.7432,191.90928888888888,150,150
glacier,94.6950962962963,147.394,86.43622222222223,50.255066666666664,150,150
glacier,125.68856296296296,92.80902222222223,134.56324444444445,149.6934222222222,150,150
glacier,124.36047407407408,113.7435111111111,128.25066666666666,131.08724444444445,150,150
glacier,139.6256,139.16528888888888,154.38226666666668,125.32924444444444,150,150
glacier,128.27991111111112,92.17933333333333,130.45728888888888,162.2031111111111,150,150
glacier,122.94122962962963,119.9927111111111,124.43417777777778,124.3968,150,150
glacier,116.83634074074074,100.09355555555555,112.7164,137.69906666666665,150,150
glacier,119.77802962962963,102.3404,122.67053333333334,134.32315555555556,150,150
glacier,164.80568888888888,150.96893333333333,163.2795111111111,180.1686222222222,150,150
glacier,121.264,105.22502222222222,120.60275555555556,137.96422222222222,150,150
glacier,134.6174962962963,128.85075555555557,135.44875555555555,139.55297777777778,150,150
glacier,168.22136296296296,151.01515555555557,165.64524444444444,188.0036888888889,150,150
glacier,104.7910074074074,85.09897777777778,105.33848888888889,123.93555555555555,150,150
glacier,115.9277037037037,111.14702222222222,113.47791111111111,123.15817777777778,150,150
glacier,117.72352592592593,106.17453333333333,116.42622222222222,130.56982222222223,150,150
glacier,101.54343703703704,90.2444888888889,101.19973333333333,113.18608888888889,150,150
glacier,111.13795555555555,92.62617777777778,116.41502222222222,124.37266666666666,150,150
glacier,135.97016296296297,122.50791111111111,134.74084444444443,150.66173333333333,150,150
glacier,151.66715555555555,148.89453333333333,152.5176,153.58933333333334,150,150
glacier,132.55385185185185,115.41053333333333,129.1715111111111,153.07951111111112,150,150
glacier,142.0510074074074,123.82102222222223,142.50555555555556,159.82644444444443,150,150
glacier,144.8873037037037,112.91062222222222,145.41431111111112,176.33697777777778,150,150
glacier,136.6479111111111,108.07146666666667,138.28933333333333,163.58293333333333,150,150
glacier,133.73565925925925,119.26084444444444,136.07897777777777,145.86715555555554,150,150
glacier,116.9372,107.85964444444444,120.0864,122.86555555555556,150,150
glacier,97.41104575163399,98.46816993464053,96.12006535947712,97.64490196078431,102,150
glacier,149.64628148148148,135.16968888888889,151.28564444444444,162.4835111111111,150,150
glacier,123.36290370370371,105.45311111111111,124.69555555555556,139.94004444444445,150,150
glacier,133.51072592592593,130.52182222222223,133.36293333333333,136.64742222222222,150,150
glacier,187.01477037037037,171.97395555555556,187.7503111111111,201.32004444444445,150,150
glacier,122.97954074074075,118.27284444444444,125.11111111111111,125.55466666666666,150,150
glacier,148.9614222222222,138.3810222222222,153.0933777777778,155.40986666666666,150,150
glacier,148.67062222222222,115.79577777777777,155.54542222222221,174.67066666666668,150,150
glacier,167.57176296296296,150.06564444444444,165.76657777777777,186.88306666666668,150,150
glacier,184.12324444444445,181.9423111111111,183.38524444444445,187.04217777777777,150,150
glacier,127.01965925925926,100.12662222222222,124.56288888888889,156.36946666666665,150,150
glacier,156.10173333333333,144.1536888888889,152.3272888888889,171.82422222222223,150,150
glacier,124.48321481481481,106.67955555555555,127.4724,139.2976888888889,150,150
glacier,179.444,151.19257777777779,190.3284888888889,196.81093333333334,150,150
glacier,125.95105185185186,97.8936,121.51693333333333,158.4426222222222,150,150
glacier,121.02681481481481,95.70875555555556,124.09084444444444,143.28084444444445,150,150
glacier,172.67357037037036,164.28982222222223,170.87306666666666,182.8578222222222,150,150
glacier,141.99751111111112,124.64044444444444,141.78413333333333,159.56795555555556,150,150
glacier,155.37785185185186,129.17422222222223,157.8324888888889,179.12684444444446,150,150
glacier,110.01133333333334,84.97382222222222,108.31297777777777,136.7472,150,150
glacier,131.67536296296296,110.04315555555556,129.45026666666666,155.53266666666667,150,150
glacier,123.4086962962963,101.36826666666667,119.75653333333334,149.1012888888889,150,150
glacier,82.35515555555556,79.14208888888889,84.3464,83.57697777777778,150,150
glacier,103.23755555555556,90.98293333333334,104.86542222222222,113.8643111111111,150,150
glacier,118.10397037037038,102.79622222222223,118.63986666666666,132.8758222222222,150,150
glacier,142.8505925925926,116.64204444444445,146.88826666666668,165.02146666666667,150,150
glacier,152.83,154.7764,152.07635555555555,151.63724444444443,150,150
glacier,147.82315555555556,126.00537777777778,148.10542222222222,169.35866666666666,150,150
glacier,106.26629629629629,90.69817777777777,111.56133333333334,116.53937777777777,150,150
glacier,161.1007111111111,139.4568,161.98382222222222,181.8615111111111,150,150
glacier,114.32905185185186,88.09786666666666,116.65257777777778,138.2367111111111,150,150
glacier,110.81607407407408,104.1932,107.94831111111111,120.30671111111111,150,150
glacier,130.70426666666665,114.36137777777778,128.73284444444445,149.01857777777778,150,150
glacier,122.56416296296297,104.1112,120.9108,142.67048888888888,150,150
glacier,155.7453925925926,137.6640888888889,155.34613333333334,174.22595555555554,150,150
glacier,159.41165925925927,158.19893333333334,160.9963111111111,159.03973333333334,150,150
glacier,115.37142222222222,113.79057777777778,117.88191111111111,114.44177777777777,150,150
glacier,190.6586074074074,166.55835555555555,194.51764444444444,210.8998222222222,150,150
glacier,139.60451851851852,130.97497777777778,139.03715555555556,148.80142222222221,150,150
glacier,118.52491851851852,92.65346666666667,117.49568888888889,145.4256,150,150
glacier,133.86682962962962,122.48893333333334,136.45426666666665,142.6572888888889,150,150
glacier,128.88985185185186,117.75342222222223,130.23537777777779,138.68075555555555,150,150
glacier,163.2828,155.77986666666666,165.25524444444446,168.81328888888888,150,150
glacier,119.93345185185186,108.47591111111112,125.03328888888889,126.29115555555556,150,150
glacier,85.70191111111112,106.65657777777778,83.57417777777778,66.87497777777777,150,150
glacier,124.17831111111111,116.14422222222223,124.95711111111112,131.4336,150,150
glacier,147.6869925925926,142.9396,147.1735111111111,152.94786666666667,150,150
glacier,116.80668148148148,96.50017777777778,120.4688,133.45106666666666,150,150
glacier,153.80604444444444,143.24231111111112,154.75844444444445,163.41737777777777,150,150
glacier,166.20884444444445,154.5527111111111,165.58471111111112,178.4891111111111,150,150
glacier,117.25647407407408,92.60022222222223,117.5796888888889,141.5895111111111,150,150
glacier,149.36576296296298,141.46564444444445,149.6844888888889,156.94715555555555,150,150
glacier,135.37645925925926,93.45573333333333,135.55862222222223,177.11502222222222,150,150
glacier,118.54026666666667,103.78711111111112,120.44422222222222,131.38946666666666,150,150
glacier,140.71900740740742,124.6092,144.21542222222223,153.3324,150,150
glacier,116.94324444444445,98.8712,117.34186666666666,134.61666666666667,150,150
glacier,131.67717037037036,112.15497777777777,134.21573333333333,148.6608,150,150
glacier,130.80509629629628,77.60902222222222,141.99182222222223,172.81444444444443,150,150
glacier,188.74783703703704,168.4556888888889,183.5447111111111,214.24311111111112,150,150
glacier,119.09982222222222,105.49604444444445,114.53675555555556,137.26666666666668,150,150
glacier,156.42152592592592,144.0511111111111,156.87342222222222,168.34004444444443,150,150
glacier,149.52623703703705,138.17795555555554,150.4663111111111,159.93444444444444,150,150
glacier,124.46127407407407,91.24431111111112,123.7316,158.4079111111111,150,150
glacier,106.03564444444444,83.76657777777778,104.19862222222223,130.14173333333332,150,150
glacier,161.34814814814814,147.5448,159.75204444444444,176.7476,150,150
glacier,74.50154074074074,79.0779111111111,95.43097777777778,48.995733333333334,150,150
glacier,149.8133777777778,143.35644444444443,154.3008,151.7828888888889,150,150
glacier,135.36177777777777,125.9184,135.03302222222223,145.1339111111111,150,150
glacier,93.82034074074075,62.3656,98.20595555555556,120.88946666666666,150,150
glacier,150.4306962962963,140.05173333333335,152.79204444444446,158.4483111111111,150,150
glacier,96.80752592592593,80.87,91.14191111111111,118.41066666666667,150,150
glacier,136.65677037037037,134.75275555555555,139.27475555555554,135.9428,150,150
glacier,176.77094814814814,167.33586666666667,181.1108,181.86617777777778,150,150
glacier,138.21794074074074,119.66897777777778,140.63813333333334,154.34671111111112,150,150
glacier,65.4152,65.4152,65.4152,65.4152,150,150
glacier,133.8878962962963,118.5484,132.5508,150.5644888888889,150,150
glacier,87.50888888888889,52.385511111111114,88.44417777777778,121.69697777777778,150,150
glacier,128.72451851851852,119.71697777777777,130.16555555555556,136.2910222222222,150,150
glacier,49.650918518518516,57.50657777777778,54.90208888888889,36.544088888888886,150,150
glacier,133.2826814814815,109.87862222222222,134.21311111111112,155.7563111111111,150,150
glacier,127.51739259259259,118.65706666666667,126.82111111111111,137.074,150,150
glacier,127.37767407407408,99.03266666666667,125.15582222222223,157.94453333333334,150,150
glacier,104.76482962962963,78.74,109.79315555555556,125.76133333333334,150,150
glacier,170.7087111111111,155.1863111111111,174.22271111111112,182.7171111111111,150,150
glacier,126.82862222222222,93.38995555555556,124.62293333333334,162.47297777777777,150,150
glacier,132.44417777777778,117.00266666666667,124.01826666666666,156.3116,150,150
glacier,137.85274074074073,128.1988888888889,137.6708,147.68853333333334,150,150
glacier,156.00731851851853,152.6432,155.82933333333332,159.54942222222223,150,150
glacier,152.3008,139.514,150.8559111111111,166.53248888888888,150,150
glacier,117.16921481481481,92.44453333333334,119.4340888888889,139.62902222222223,150,150
glacier,141.12945185185185,123.29924444444444,141.47137777777778,158.61773333333332,150,150
glacier,137.7689777777778,129.41284444444443,138.40813333333332,145.48595555555556,150,150
glacier,105.97874074074075,102.17915555555555,108.63813333333333,107.11893333333333,150,150
glacier,102.81023703703704,85.40231111111112,106.07657777777777,116.95182222222222,150,150
glacier,136.03435555555555,132.17626666666666,137.1664888888889,138.76031111111112,150,150
glacier,134.6753925925926,120.4052,137.96582222222222,145.65515555555555,150,150
glacier,138.47565925925926,119.77124444444445,134.9260888888889,160.72964444444443,150,150
glacier,136.60518518518518,106.98724444444444,137.14782222222223,165.6804888888889,150,150
glacier,161.81767407407406,145.95288888888888,164.3436888888889,175.15644444444445,150,150
glacier,157.08477037037036,148.25973333333334,156.69564444444444,166.29893333333334,150,150
glacier,146.8090222222222,164.10253333333333,139.39617777777778,136.92835555555556,150,150
glacier,149.4044888888889,136.98177777777778,150.882,160.3496888888889,150,150
glacier,139.49702222222223,101.06746666666666,141.95364444444445,175.46995555555554,150,150
glacier,112.39349629629629,105.91924444444444,113.7324888888889,117.52875555555555,150,150
glacier,120.69558518518518,100.3300888888889,126.04493333333333,135.71173333333334,150,150
glacier,145.22982222222223,123.32666666666667,145.37142222222224,166.99137777777779,150,150
glacier,131.69183703703703,127.92071111111112,131.76382222222222,135.39097777777778,150,150
glacier,110.17905185185185,94.162,112.53875555555555,123.8364,150,150
glacier,77.20025185185185,75.9752,76.88862222222222,78.73693333333334,150,150
glacier,128.91814814814813,116.86328888888889,131.5476888888889,138.34346666666667,150,150
glacier,148.50146666666666,135.10306666666668,152.6609777777778,157.74035555555557,150,150
glacier,101.86271111111111,110.51004444444445,105.80573333333334,89.27235555555555,150,150
glacier,118.83921481481481,106.00004444444444,120.32262222222222,130.19497777777778,150,150
glacier,134.41542222222222,92.38586666666667,131.21715555555556,179.64324444444443,150,150
glacier,150.9306222222222,138.34853333333334,147.3532888888889,167.09004444444443,150,150
glacier,169.88365925925925,151.17057777777777,176.41466666666668,182.06573333333333,150,150
glacier,182.88737777777777,181.55555555555554,183.04697777777778,184.0596,150,150
glacier,127.3912888888889,122.50928888888889,127.48146666666666,132.18311111111112,150,150
glacier,143.3325037037037,132.0019111111111,144.4292888888889,153.5663111111111,150,150
glacier,128.9974814814815,96.8864,132.79933333333332,157.3067111111111,150,150
glacier,142.34217777777778,132.49835555555555,143.81053333333332,150.71764444444443,150,150
glacier,100.00330370370371,68.49768888888889,101.46968888888888,130.04253333333332,150,150
glacier,178.94512592592594,163.08653333333334,180.88822222222223,192.86062222222222,150,150
glacier,150.52282962962963,134.17804444444445,147.0096888888889,170.38075555555557,150,150
glacier,118.75331851851851,99.15146666666666,119.06608888888888,138.0424,150,150
glacier,114.24788148148149,80.1916,121.02106666666667,141.53097777777776,150,150
glacier,140.26586666666665,132.11786666666666,142.83777777777777,145.84195555555556,150,150
glacier,126.3784888888889,96.1536888888889,128.5464,154.43537777777777,150,150
glacier,106.88651851851851,94.61457777777778,105.62191111111112,120.42306666666667,150,150
glacier,153.63201481481482,139.9168,154.74164444444443,166.2376,150,150
glacier,151.16725925925925,144.40737777777778,147.63057777777777,161.46382222222223,150,150
glacier,200.0288888888889,198.18848888888888,199.6472,202.2509777777778,150,150
glacier,103.46251851851852,69.16622222222222,107.85053333333333,133.3708,150,150
glacier,133.47174814814815,107.56511111111111,136.0196,156.83053333333334,150,150
glacier,118.67534814814815,108.71697777777777,120.28795555555556,127.02111111111111,150,150
glacier,110.5148,89.1948,111.73715555555556,130.61244444444444,150,150
glacier,147.68783703703704,120.98968888888889,148.7376,173.33622222222223,150,150
glacier,183.10641481481483,175.51844444444444,183.15311111111112,190.6476888888889,150,150
glacier,96.14155555555556,71.99755555555555,93.96226666666666,122.46484444444444,150,150
glacier,129.21343703703704,107.89693333333334,127.9015111111111,151.84186666666668,150,150
glacier,132.8810962962963,94.74151111111111,134.39377777777779,169.508,150,150
glacier,96.95816296296296,82.14155555555556,101.02386666666666,107.70906666666667,150,150
glacier,146.2883111111111,121.5512,155.3532,161.96053333333333,150,150
glacier,111.07677037037037,85.5936,115.84951111111111,131.7872,150,150
glacier,150.8912,147.95675555555556,151.4844,153.23244444444444,150,150
glacier,132.2354222222222,111.28853333333333,137.7719111111111,147.64582222222222,150,150
glacier,135.09702222222222,112.20128888888888,136.52884444444445,156.56093333333334,150,150
glacier,112.19945185185185,98.61208888888889,112.68915555555556,125.29711111111111,150,150
glacier,116.55663703703704,107.10275555555556,115.46662222222223,127.10053333333333,150,150
glacier,128.6994962962963,102.47968888888889,128.50977777777777,155.10902222222222,150,150
glacier,109.26629629629629,95.57257777777778,109.9896,122.2367111111111,150,150
glacier,171.6356148148148,156.30315555555555,170.65333333333334,187.95035555555555,150,150
glacier,119.12951111111111,83.26951111111111,116.11777777777777,158.00124444444444,150,150
glacier,132.00438518518519,127.19964444444444,135.22502222222224,133.5884888888889,150,150
glacier,142.45783703703702,119.39137777777778,146.8253777777778,161.15675555555555,150,150
glacier,88.67121481481482,82.82982222222222,88.60951111111112,94.57431111111111,150,150
glacier,128.4727851851852,123.76213333333334,128.17657777777777,133.47964444444443,150,150
glacier,71.63657777777777,38.434755555555554,72.41288888888889,104.0620888888889,150,150
